,id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
652,10.2307/2291345,10.2307/2291345,Estimators of Odds Ratio Regression Parameters in Matched Case-Control Studies with Covariate Measurement Error,"Andrew B. Forbes, Thomas J. Santner",Journal of the American Statistical Association,90,431,1995-09-01T00:00:00Z,pp. 1075-1084,American Statistical Association,fla,,"This article studies estimators of the odds ratio and odds ratio regression parameters in finely matched case-control studies containing a binary exposure of primary interest and subject-specific covariates that are subject to measurement error. A retrospective logistic regression model for the binary exposure variable is used. The effect of measurement errors on the conditional maximum likelihood estimator is determined. Three alternatives are considered: bias-corrected, functional, and ""transformation"" estimators. The asymptotic and small-sample properties of the three competitors are studied. The results are illustrated using data from a case-control study of diet and colon cancer."
653,10.2307/2280842,10.2307/2280842,National Income Statistics of Underdeveloped Countries,Harry T. Oshima,Journal of the American Statistical Association,52,278,1957-06-01T00:00:00Z,pp. 162-174,American Statistical Association,fla,,
654,10.2307/2291366,10.2307/2291366,,Angelos Dassios,Journal of the American Statistical Association,90,431,1995-09-01T00:00:00Z,pp. 1134-1135,American Statistical Association,brv,Markov Models and Optimization|M. H. A. Davis,
655,10.2307/2279007,10.2307/2279007,The Use of Tests of Significance in an Agricultural Experiment Station,George W. Snedecor,Journal of the American Statistical Association,37,219,1942-09-01T00:00:00Z,pp. 383-386,American Statistical Association,fla,,
656,10.2307/2286399,10.2307/2286399,Comparison of Stopping Rules in Forward Stepwise Discriminant Analysis,"Michael C. Costanza, A. A. Afifi",Journal of the American Statistical Association,74,368,1979-12-01T00:00:00Z,pp. 777-785,American Statistical Association,fla,,"Criteria based on conditional and estimated unconditional probabilities of correct classification are employed to compare alternative stopping rules that can be used with the forward stepwise selection method in the two-group multivariate normal classification problem. Based on Monte Carlo studies of 48 sampling situations, it is found that F to enter (.10 ≤ α ≤ .25) and a rule based on the maximum estimated unconditional probability often perform better than the strict use of all variables. Although the relative gains in classification are not large, the reductions in the numbers of variables to be used may be substantial."
657,10.2307/2284519,10.2307/2284519,Specification Analysis,Kenneth O. Cogger,Journal of the American Statistical Association,68,344,1973-12-01T00:00:00Z,pp. 899-905,American Statistical Association,fla,,"A spectral-theoretic approach is taken to derive general results concerning the effect on mean square prediction error of any misspecification of the linear model describing a real-valued stochastic process in discrete time. Attention is restricted to the important case of one-step ahead prediction and the class of autoregressive integrated moving averages of order (p,d,q). It is shown that the problem of calculating any predictor's relative efficiency, defined as the ratio of the minimum achievable mean square error to the actual mean square error, can always be reduced to the problem of evaluating a definite integral of particularly simple form. Examples of the usefulness of these results for applied time series analysis and forecasting are given."
658,10.2307/2284572,10.2307/2284572,A Discriminant Analysis of Employment in Defense and Nondefense Industries,Gerald F. Higgins,Journal of the American Statistical Association,65,330,1970-06-01T00:00:00Z,pp. 613-622,American Statistical Association,fla,,"This article tests the contention that a difference exists between the oscillatory behavior of employment in two groups of industries, defense and nondefense. Applying a discriminant analysis to the total and production employment series for selected manufacturing industries, significant results were obtained in both cases. The specific form of the difference varies between the two series. For total employment, the period of oscillation is longer, the proportion of the period in which employment is rising is greater, and the amplitude is of a greater magnitude for the defense group. Of these, amplitude is most important for deciphering group difference. For production employment in the defense group, the above cited measures were important and a fourth, average monthly rate of change, was found to contribute significantly. In this series the measure of amplitude did not have as great a discriminating power as in the former. The measure of symmetry, however, was found to be more important."
659,10.2307/2288896,10.2307/2288896,,David L. Ryan,Journal of the American Statistical Association,83,402,1988-06-01T00:00:00Z,pp. 573-574,American Statistical Association,brv,"Econometrics: Basic and Applied.|Aaron C. Johnson, Jr.;Marvin B. Johnson;Rueben C. Buse",
660,10.2307/2282121,10.2307/2282121,,Paul Meyer,Journal of the American Statistical Association,56,295,1961-09-01T00:00:00Z,p. 771,American Statistical Association,brv,Pure Mathematics|F. Gerrish,
661,10.2307/30045309,10.2307/30045309,,Paul Embrechts,Journal of the American Statistical Association,98,463,2003-09-01T00:00:00Z,p. 769,American Statistical Association,brv,Martingales and Markov Chains: Solved Exercises and Elements of Theory|Paolo Baldi;Laurent Mazliak;Pierre Priouret,
662,10.2307/2279445,10.2307/2279445,,P. S. Olmstead,Journal of the American Statistical Association,37,217,1942-03-01T00:00:00Z,pp. 152-153,American Statistical Association,brv,A Significance Test for Time Series.|W. Allen Wallis;Geoffrey H. Moore,
663,10.2307/27590488,10.2307/27590488,Local Global Neural Networks: A New Approach for Nonlinear Time Series Modeling,"Mayte Suárez-Fariñas, Carlos E. Pedreira, Marcelo C. Medeiros",Journal of the American Statistical Association,99,468,2004-12-01T00:00:00Z,pp. 1092-1107,American Statistical Association,fla,,"We propose the local-global neural networks model within the context of time series models. This formulation encompasses some already existing nonlinear models and also admits the mixture of experts approach. We emphasize the linear expert case and extensively discuss the theoretical aspects of the model: stationarity conditions, existence, consistency and asymptotic normality of the parameter estimates, and model identifiability. The proposed model consists of a mixture of stationary and nonstationary linear models and is able to describe ""intermittent"" dynamics; the system spends a large fraction of time in a bounded region, but sporadically develops an instability that grows exponentially for some time and then suddenly collapses. Intermittency is a commonly observed behavior in ecology and epidemiology, fluid dynamics, and other natural systems. A model-building strategy is also considered, and the parameters are estimated by concentrated maximum likelihood. The procedure is illustrated with two real time series."
664,10.2307/2287248,10.2307/2287248,Lindley's Paradox: Comment,I. J. Good,Journal of the American Statistical Association,77,378,1982-06-01T00:00:00Z,pp. 342-344,American Statistical Association,fla,,
665,10.2307/2288994,10.2307/2288994,A Bayesian Procedure for Imputing Missing Values in Sample Surveys,"H. Y. Chiu, J. Sedransk",Journal of the American Statistical Association,81,395,1986-09-01T00:00:00Z,pp. 667-676,American Statistical Association,fla,,"A new method is proposed for imputation of missing values in sample survey data. The procedure uses standard statistical methodology, permits a general specification of the nonresponse process, and does not impose specific model assumptions. Prior information from past similar surveys or from other sources may be incorporated in a routine manner."
666,10.2307/2280287,10.2307/2280287,,Gerhard Tintner,Journal of the American Statistical Association,43,243,1948-09-01T00:00:00Z,pp. 497-499,American Statistical Association,brv,Foundations of Economic Analysis.|Paul Anthony Samuelson,
667,10.2307/2285457,10.2307/2285457,Estimating Population Size with Exponential Failure,"Saul Blumenthal, Richard Marcus",Journal of the American Statistical Association,70,352,1975-12-01T00:00:00Z,pp. 913-922,American Statistical Association,fla,,"We are given J observations obtained by truncated sampling of a population of N items which fail independently according to the exponential distribution, where both N and the scale parameter of the exponential are unknown. Estimates of N are developed, and compared. These are conditional and unconditional maximum likelihood estimates, and a class of Bayes modal estimates. On the basis of second-order asymptotic properties, one of the Bayes estimates is singled out as most desirable. This estimator is also good for estimating mean life, but for estimating failure rate, the maximum likelihood estimates are preferable."
